product_category,product_url,review_date,handle,rating,helpfulness_rating,review
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,11-Feb-21,Jessica,5,,After reading other reviews I was iffy what would be delivered but to my surprise they all came in mint condition !! Awesome buy!
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,26-May-18,oldhorseartist,5,,These  are bathroom and kitchen and utility room essentials in my house. Glad to get them in large size in bulk.
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,5-Feb-20,Troy b,5,,Excellent value excellent product
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,26-Dec-19,stephanie,5,,Love lysol wipes
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,29-Dec-20,Tonya B.,5,,I ordered these and was amazed at the size of the containers! Definitely worth the money!!
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,8-Jan-21,Julissa Mero,5,,Love that its known to kill covid-19
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,4-Jul-19,Alecia Goforth,5,,"Great quality, fast shipping."
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,22-Apr-21,Michelle l.,5,One,"Great product, great value."
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,20-Jan-21,Carole Allen,5,,"With COVID 19, this is my go to cleaner and sanitizer."
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,11-Dec-19,Natasha,5,,Great deal on amazon. Love scent
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,16-Nov-19,Mr T 2U,5,,Great to wipe down surfaces to kill bacteria and germs
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,1-Jan-20,De Anne,5,,As always
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,8-Mar-19,Payal Patel,5,,Trusted brand but this deal is amazing! Much better price than at the grocery store.
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,7-Dec-20,Mei,4,,I usually buy the clorox wipes but beggars cant be choosers in this environment. These are more sensitive to my nose and make me sneeze. Besides that they are great
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,25-Jun-19,Shary,5,,Gotta have my Lysol wipes. The best!
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,29-Jun-20,C. Lee,5,,"Real deal, I'm glad I was able to snag it before it sold out again."
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,26-May-20,veronica,5,One,Great product came in before the date
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,23-Dec-19,C..,5,,Clean scent
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,2-Mar-17,taylor whichard,5,,Great for any kind of clean up on the run. And you can always be sure it disinfects as well as cleans. With toddler twins around I couldn't live without them. I keep one in every room and every bathroom for a quick just in case.
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,6-Jul-19,jmg,5,,Great for quick clean ups
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,21-Aug-19,Elizabeth,5,,Great value!!!
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,14-Feb-21,nancy garcia,5,,Good
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,22-Jul-19,J. T. Rose,5,,These work very well
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,16-Oct-20,Jonathan Gonzales,1,,Came all bashed up.
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,3-Jul-20,Kim,5,,"Thrilled to have access to these again. I also love that the label is easy to remove, leaving behind a neutral, white container."
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,11-Mar-21,Ron,1,,The packaging was intact but wet that caused the labels to come off. The liquid from the containers leaked. Now  I have to use them right away cause it’ll dry soon.
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,21-Mar-21,Amazon Customer,5,,Great price
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,4-Sep-19,Crystal Anne Rhodes,5,,Love them
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,23-Feb-21,Amazon Customer,5,,Good stuff
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,2-Oct-20,Partfinder,5,,"So thankful to receive these, well worth the wait, sealed and packaged well. Real deal and not over priced."
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,11-Apr-19,Liz,5,,I love the smell of Lysol wipes. Always use them for all over the house. Disinfects and smells great.
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,22-Mar-21,Jackson,5,,Unbelievable price
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,30-Sep-20,jimmyzhu,5,,Very hard to order it and it is very popular now Come with nice packaging easy to use help a lot to disinfecting my house and my car.
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,24-Feb-21,LadyBgood8413,5,,Fast shipping w/ great deal
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,29-May-18,Pinsalina Anne,5,,Love them of course.  But they are significantly cheaper at Walmart.  Less than $9 for a 4 pack of 80.
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,1-May-19,Juan,5,,"when it goes on sale, must buy must buy :)"
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,20-Nov-17,Morrie,1,One,The whole lot of these leaked all inside the box. These are supposed to be wet ones but now there is little wet left since it leaked all out.
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,26-Aug-19,Michele Algarra,5,,Great product.
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,31-Aug-18,Wite_Li11y,3,,"Happy to see the product arrive. But when I take each tub of Lysol wipes, the labels and the bottom  of the tubs are all wet. The labels were torn because of the wetness... I did not get these kind of product before when I last ordered  the first set  of Lysol wipes  from Amazon. Disappointed...."
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,30-Dec-19,Deb Boerner,5,,Good value
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,9-Jun-20,Vanessa Merchant,1,,Items arrived damaged and open. After waiting so long for more Lysol wipes during this pandemic I will now have to try to find them somewhere else.
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,24-May-20,Alex,5,One,Excelente producto y la entrega a tiempo.👍👍
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,21-Feb-21,Cheryl Brewer,5,,They served the purpose for its use
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,2-Sep-19,Amazon Customer,4,,Love this
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,2-Aug-19,jmeads,5,,teacher request
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,20-Jul-19,Christy Aday,4,,Great price - great product!
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,27-Jun-18,KO,5,,Great price in bulk.  I use Lysol wipes a lot when I travel to clean rental vehicles and hotel rooms.
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,17-Oct-18,ANNE S,5,,Great for bathroom and toilet area clean up. Non harsh smell left behind.
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,11-Jul-18,funtime,5,,Lysol is the best product for cleaning up counters.  Very light smell of lemon which I like.
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,16-Dec-19,AL,5,,Recommend
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,18-Oct-20,Jie,4,,"This product is very good, easy to use, clean comfortable, just take to long get to my hand , alway out stock, maybe the special time now."
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,4-Oct-20,Joy and Jeff,1,One,"One was open. The lid was missing at all. It was contaminated already, for sure."
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,18-Jan-20,Michelle,5,,Able to put one in every room with packaged like this.
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,12-Mar-19,Time Lord 16,5,,"Love using Lysol Disinfecting wipes for cleaning surfaces, keyboards, etc."
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,23-May-19,china685,5,,i always used this problem for everything
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,3-Oct-20,Paola Romero,5,,Love does prouct
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,21-Apr-21,Alan C,5,,"Nowadays, these wipes are just as important and pens and paper in the office."
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,26-Sep-18,shopaholic9,5,,"You can't go wrong with Lysol, always does what it says. Perfect every time!  Will buy again!"
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,13-May-20,S. C.,5,,Great scent and easy to use.
hand_soap,https://www.amazon.com/dp/B079FV6PRH,10-Sep-19,Summer D Chambers,4,63,"Okay, so I just got my first batch in through the Subscribe and save; Unfortunately, I will be cancelling all future orders of this specific item because even though it's just soap & very good working soap at that, it smells HORRIBLE!! Oh my God, it smells exactly like an old lady's perm!! I thought I would be able to ignore the scent & would get used to it, but instead, it just gets worse every time I use it. Needless to say, i will gifting the entire box of these soaps to anyone willing to take them - If anyone needs me, I will be in search of a liquid soap that doesn't make me want to wretch everytime I use it 😂"
hand_soap,https://www.amazon.com/dp/B079FV6PRH,6-Feb-19,dogtown,1,54,"The smell is awful, it smells faintly of nail polish remover. Even worse, the scent lingers for hours. The whole box is going into the trash. The order arrived quickly so I recommend the seller, just not this product."
hand_soap,https://www.amazon.com/dp/B079FV6PRH,7-Jun-20,Largo,5,30,"This is my favorite hand soap, it was sold out everywhere (along with all other soaps). I was price gouged heavily by paying 20 dollars for 6. In normal times this item sells for about 98 cents per bottle. Shame on Amazon. I still gave 5 stars because the soap itself is excellent."
hand_soap,https://www.amazon.com/dp/B079FV6PRH,10-Jul-20,girl2012,1,26,"I love this handsoap. It is the only one I can use for my extremely sensitive skin. Used to buy these all the time - this EXACT item. It was a great deal - about $6.00 for 6 bottles. Why is it 3 times the amount now? Price gouging during a pandemic for hand soap is pretty disgusting.  What a shame, because this is a great soap."
hand_soap,https://www.amazon.com/dp/B079FV6PRH,9-Nov-18,J and K,5,45,"I bought these hand soaps for a shop I manage, but I ended up keeping one for myself because I love the scent!  It's a strong, clean scent that does linger on the skin, so if you're looking for something subtle this might not be the soap for you.  I personally adore it and will be purchasing more for myself."
hand_soap,https://www.amazon.com/dp/B079FV6PRH,13-May-19,K,2,39,"Had allergic reaction to this Softsoap, which says made in Canada. The formula is different from the original available at Costco. Thought I’d washed too many time yesterday, when my hands were red, with micro cuts at the end of day.  Testing today on rested skin and untouched skin resulted in Needle-like sensation, followed by red skin on both areas. Have not had such a bad reaction with Softsoap before."
hand_soap,https://www.amazon.com/dp/B079FV6PRH,23-May-20,Heather H.,5,18,"Dear Makers of Softsoap (and anyone considering buying), Thank you for creating a product named so aptly for how it works, and for how much it has helped me during the CoVid crisis. I have an immunosuppressed child, and always have been a hand washer, even before CoVid. In the early days of this event, I came to Amazon just seeking to buy bulk soap, and migrated to yours. As a classroom teacher, I used so much soap and always have been behind the curve, treating my chapped hands, rubbed raw from constant washing. I realized this morning as I again washed to my favorite 20 second tune, enjoying the light scent of my Softsoap pump, that my hands really are soft after washing, no chafing, just happy bubbles. The product washes off cleanly without residue...this is the perfect soap of our times. I’m sending sets to all of my first line friends and I thank you again for this product. For those considering buying, I give this the highest praise. Buy some for yourself and put it in a care package for someone it will bless."
hand_soap,https://www.amazon.com/dp/B079FV6PRH,20-Feb-20,DyannLynn,5,19,"I know it's only hand soap, but I have adored this scent for years! Hard to describe, but it truly emulates what I consider a fresh, crisp, clean aroma. So airy and pleasant; not flowery, artificial or overpowering in any way.  If anything, 'Fresh Breeze' is a tad too subtle - that's how much I enjoy this fragrance! Had a difficult time finding it at our local brick-and-mortars, so I was thrilled to find it on Amazon.  Another less obvious plus: factory packaged in a relatively thick, but compact box. Perfect for storing and tough enough to endure shipping sans damage / leakage - always a concern when purchasing online. (Can't count the number of compromised orders I've received due to poor packing. Are you listening, Amazon?) No worries here though. In short, thrilled with everything about this item!"
hand_soap,https://www.amazon.com/dp/B079FV6PRH,6-May-20,Ron E.,5,15,"Soap. This is soap. I guess that I like this soap. I do not have any issues with this soap. I have used Softsoap products for many years. It is of the liquid variety that I wanted and came in a 6 pack for about the same price as I would find in a store. The scent is not my preference but is fine considering that it is soap (I'm more of a vanilla fan myself). In the face of the pandemic, though, I will not scoff at  the scent of an essential product that quickly became hard to find (thanks, hoarders). It is not the worst scent that I have had from the Softsoap brand and the rest of it is exactly what I expected...soap. I have used it daily since I received it and have not, to my knowledge, been infected with any diseases...therefore, I would assume that it works? If you can get it, you will not have to go to the store for a while as it came in a package of 6 and that was the most important part for me. Therefore, I give this a rating of soap. I would say good soap. Now I implore you, as part of the human race, to use soap multiple times per day, especially after using a restroom (you know who you are so don't make this awkward for the rest of us). This one, in my humble and decidedly unprofessional opinion, works. Soap."
hand_soap,https://www.amazon.com/dp/B079FV6PRH,19-Mar-19,Melissa Carlisle,5,24,"Absolutely perfect and every way. No allergic reaction for me. Easy to unpack and easy to use. I can put one and each bathroom and one in the kitchen sink then I have three backups. Very good item when you move into an apartment. Makes my hands silky soft. Doubles as body and face wash. Gentle on the skin; gets rid of oil buildup on skin. Item was not damaged in any way. They all came perfectly sealed and easy enough to open. Just twist the top, set it by the sink, done. Soap pump installed just like that. Absolutely perfect."
hand_soap,https://www.amazon.com/dp/B079FV6PRH,17-Mar-19,Tacomajen,5,18,I was overpaying for foam hand soaps for years at a popular bath store in the mall.  I’ve wisened up and am now saving money on affordable hand soap. This particular purchase was cheaper than going to the dollar store.  While this review is not for foam hand soap I will say my kids are getting their hands cleaner with this liquid soap because they have to suds it up themselves.  It’s a nice scent bath and kitchen.
hand_soap,https://www.amazon.com/dp/B079FV6PRH,7-Apr-20,Michael Magness,5,10,"At this time with all of us washing our hands more & much of the country still in heating season (drier air). This particular soap Softsoap Liquid hand soap w/Alo Vera  not only cleans your hands but moisturizes them as well. Do NOT concern yourself that it doesn't say DISINFECT! IF you wash your hands properly warm water for at LEAST 20 SECONDS 2 verses of Happy Birthday, you are DISINFECTED & you aren't contributing to the advancement of DISINFECTANT resistant germs and viruses by putting DISINFECTANT soap into your ground water!"
hand_soap,https://www.amazon.com/dp/B079FV6PRH,13-Sep-18,amazonreviewer,5,25,Love this soapz. Smells nice too. Great price when I purchased it. Soap is difficult because I have very sensitive skin and other formulations if Softsoap I am allergic too. This does not bother my eczema either
hand_soap,https://www.amazon.com/dp/B079FV6PRH,24-Jan-20,Grinchy,5,10,"Great price for a boatload of hand soap.  Softsoap is gentle enough to save my hands in dry winter months.  If this was the only soap I ever had to use I probably wouldn't even need a moisturizer, but, unfortunately, the soap at my work is made from the acidic blood of angry demons."
hand_soap,https://www.amazon.com/dp/B079FV6PRH,11-Jun-19,ButterWillDoIt,1,19,"Like borderline eczema. Not sure if this is knock off soft soap or just bs marketing, but did the opposite of soothing and moisturizing!"
hand_soap,https://www.amazon.com/dp/B079FV6PRH,4-Aug-18,Ree,4,20,"The fresh scent Softsoap smells...good  At first I thought it was going to be too strong, but it hasn't been.  It works as well as all the other kinds of Softsoap that I've used."
hand_soap,https://www.amazon.com/dp/B079FV6PRH,19-Jan-20,Deby,5,10,"This is a great deal, my family always buys this brand Softsoap for handwash soap. I am not a fan of Foam soap so this one is perfect, I like that it doesn’t just sanitize my hands, it moisturize it too. I love to was mh my hands every 5 minutes when I cook, so now I have an ample supply, there was 6 in a box. It is very Perfect for my very dry handS in Winter."
hand_soap,https://www.amazon.com/dp/B079FV6PRH,25-May-20,Jor El,5,8,"Excellent texture. Not runny and watery as other soaps on the market. Also, not all soaps are moisturizing. These keep my hands smooth and smelling pleasant. I really like this scent and certain. I transfer these soaps into my glass and electronic soap dispensers. If you found this review helpful to you , please vote below so I may improve my future reviews . Thanks."
hand_soap,https://www.amazon.com/dp/B079FV6PRH,9-May-20,The One...,1,7,"This soap dries my skin and smells like an ultra strong old man’s cologne. The only reason why I won’t be returning it is because Colgate-Palmolive (the manufacturer of SoftSoap) engages in draconian price gouging on all their other products during this pandemic. P.S Amazon, for the love of God, open your eyes on price gouging by this manufacturer, thanks."
hand_soap,https://www.amazon.com/dp/B079FV6PRH,15-Mar-21,Gardiner’s,4,5,"Good soap, decent price, doesn't fry yet still feels clean which a bug one on my part. Hubby likes a soap to feel smooth and not dry his hands out since he refuses to wear hand cream and washes his hands all the time. However I like the heavy duty soaps like mechanics and farmers use that strip everything from my hands. In all fairness I often have grease, oil, or manure from chickens cows and horses on me so I like to feel “squeaky” clean. Now if I am still extra dirty I will use my farmers soap but for normal use and if I just do the morning feeding chores I use this soap. It still feels clean without drying out my hands. The only con is that the last oz doesn't pump. Completely wasted. I try to save it by adding water or saving them up and combining them which takes forever since the soap is thick and does “run” into another bottle easily. So I would like to see the pump get atleast a bit more out of the bottom. As you can see in my pictures it is a decent amount left in the bottom. Now my son has seen me add water to the last bit and it has become a fun project if he slips away to the bathroom to play with the soap and sink while Mommy is distracted. So fun times for me 🙄"
hand_soap,https://www.amazon.com/dp/B079FV6PRH,22-Dec-18,Thomas,5,15,"Soap tends to dry my hands out. So I usually look for soaps that are ""hand"" friendly. I don't have this problem with Softsoap. It never dries my hands out."
hand_soap,https://www.amazon.com/dp/B079FV6PRH,7-Mar-20,Lekisha,5,10,Great product arrived in tact no spills or broken bottles
hand_soap,https://www.amazon.com/dp/B079FV6PRH,4-Mar-19,BlueSalmon,5,10,"I liked the subtle fragrance that doesn't stay on my hands for hours. Functionally, the dispenser is easy to push and is stable without toppling over. The soap itself is nice and doesn't dry out my hands too badly like some other soap.  I was dressing some raw salmon today and this soap was able to wash away all the fishy smell. I'm pretty pleased with it."
hand_soap,https://www.amazon.com/dp/B079FV6PRH,4-Apr-19,Amazon Customer,5,14,Love the smell. Kid friendly. Promotes clean hands
hand_soap,https://www.amazon.com/dp/B079FV6PRH,15-Jun-20,AmazonUser,2,3,"The soap is thick and lathers well, but the scent is too strong for me.  I mean wow.  I wasn't expecting that!  The price is good, but I can't use it because the smell bothers me so much.  I don't think there's anything wrong with the soap.  I just really hate the floral scent.  So if you have any sensitivities to perfumes, this is probably not a good soap for you.  On the other hand, if you really like floral scents, this soap provides that!"
hand_soap,https://www.amazon.com/dp/B079FV6PRH,2-Sep-20,pamom2lgi,5,2,"First, this is a review on the product, so 5 stars for the fresh scent and lathering of the product. Zero stars for the shipping, as all 6 bottles had ""non-fixable"" dents in them. And they came packed in a small box, then inside a larger box, so I can't even blame the delivery man for the damage.  They were all beat up before they were packed into the larger box. Luckily, I will be transferring the product from it's original package to my decorative pump bottles."
hand_soap,https://www.amazon.com/dp/B079FV6PRH,30-Jan-21,Samontha,4,One,"Scent is nice, pretty pearl color and soap is moisturing. My go to soap during this pandemic! I wash my hands around 10-20 times a day with most being at 20 seconds, before and after I eat. I also made it a habit to wash my hands if I touch a common area. This is because I have roommates with children and it's flu/cold season. So you would think my hands would get pretty dry with all this washing but they're actually not and I'm not sick either! I also don't need to apply hand lotion as often as I would need with another soap brand. My only con is the condition of the products upon arrival. One of the bottles leaked and the other has a cracked spout so I would need to transfer them to another bottle that is safe to use. Other than that, it's the best bang for your buck!"
hand_soap,https://www.amazon.com/dp/B079FV6PRH,8-Apr-19,Beachgirl,5,8,"The Softsoap Fresh Breeze smells so good!  I have it by every sink in the house, and I love it so much I get it on auto ship!"
hand_soap,https://www.amazon.com/dp/B079FV6PRH,29-Mar-19,Emily,5,9,This is the only scent of hand soap that everyone in my family likes! Doesn’t dry out your hands too much in the winter.
hand_soap,https://www.amazon.com/dp/B079FV6PRH,17-Aug-20,SoCal Hiker and Prospector,4,One,"I've been using Softsoap liquid hand soap for years.  But with the Rona, it has for a while been extremely difficult to get Softsoap in the stores.  When this became available, I jumped on it.  Overall, the soap itself is fine.  Get your hands wet, apply soap, lather and wash.  Much more sanitary than sharing a bar of soap. The biggest issue I had was with this particular Fresh Breeze scent.  It was not a mild scent, and more of an extremely strong perfume like scent. So if you can overcome the scent, it's a really good value."
hand_soap,https://www.amazon.com/dp/B079FV6PRH,25-Jun-20,Plumb,4,2,"Meh, it's soap. Probably helpful on the moisturizing front. Hopefully kills any covid on my hands. Kinda annoying that it has long strings of soap that don't want to let go of the pump when using, so that I end up with soap mess on the counter half the time. But whatever. It's soap, it helps me clean my hands, and my hands aren't dry and cracking from using dish soap like I was before."
hand_soap,https://www.amazon.com/dp/B079FV6PRH,25-Jun-20,Eric M,5,4,"Have been using this hand soap for years and couldn't be more thankful that it's available on Amazon! Having sensitive skin can sometimes be a problem with these ""harsh"" hand soaps out there. Luckily, this soap allows me to wash my hands numerous times throughout the day without causing irritation or severe dry-out. Really like this soap and recommended to any who are considering."
hand_soap,https://www.amazon.com/dp/B079FV6PRH,11-Feb-21,Stefanie2530,5,,"You can't go wrong with Softsoap!  I love that this comes in a 6 pack and has a ridiculously low price.  I have a bottle in each of our bathrooms and one in the kitchen.  Each bottle contains 7.5oz of Softsoap.  I chose the clean aloe vera scent as its my favorite.  It doesn't just wash/clean our hands, it moisturizes as well which is especially important now that its winter and our hands are dry and chapped.  These bottles will last quite some time and the price can't be beat.  I do think when its time to order more Softsoap I will go ahead and order this same item-6 bottles rather than the large refill bottle.  These bottles are perfect for home/office/restaurant bathrooms, kitchens."
hand_soap,https://www.amazon.com/dp/B079FV6PRH,9-Jun-20,Orrymain,5,,"I love Soft Soap and have been using it for a few years now.  The aloe vera variety is one that makes me feel good and like I'm helping my  hands.  It refreshes my body and feels like I'm moisturizing.  When I got it, the price was pretty good.  Some sellers and different varieties  can be over priced.  Quite frankly, I have often been able to purchase Soft Soap for 99 cents a bottle from places like Safeway.  Buying online tends to be a more expensive proposition, so when I saw this group of 6 being offered for $5.94, I jumped on it, especially since it was available for subscribe and save which meant the cost was actually less.  I'll keep hoping to find some of my favorite other varieties offered at this same, reasonable price.  At any rate, I think it's a great product."
hand_soap,https://www.amazon.com/dp/B079FV6PRH,13-Aug-20,Huang's Family,5,3,"It's a basic hand soap from SoftSoap but the scent is actually really nice! It's not overwhelming or mild, just perfect. I got this as a 6-pack so value wise it's great bang for your buck."
hand_soap,https://www.amazon.com/dp/B079FV6PRH,15-Mar-20,Christina K,3,2,"I usually get the large bottles of soft soap from Costco to refill my soap dispensers but when I realized I was out and the Soap shortage hit us, I was lucky to find this deal. Though the scent is nice and light, seems more faint than normal and soft seems thinner and more watery than other soft soap I’ve used (even in this scent). Seems like a watered down product and dried out my hands."
hand_soap,https://www.amazon.com/dp/B079FV6PRH,7-Aug-20,Elizabeth,5,2,The scent is refreshing and light. The 6 pack comes in the perfect packaging. It is perforated so that you can create a cut out (as seen in my picture) so you can store your extra bottles in your linen closet without them falling down constantly.  We are on our 2nd bottle already! A lot of hand washing lately 😉
hand_soap,https://www.amazon.com/dp/B079FV6PRH,10-Apr-20,Louise,3,2,"I purchased these thinking they would be ""anti bacterial"" which they are not.  But, soap is soap and should work fine.  I just wish they would have been clearer on the label on  Amazon . I would have given a 5 for anti bacterial. The bottles are on the small size which is sort of nice as they don't take up a lot of space especially on the bathroom counter."
hand_soap,https://www.amazon.com/dp/B079FV6PRH,22-Jul-20,Sunshine Breeze,1,One,"I bought this soap and my hands broke out in rashes.  I used another soap, and my hands were fine.  I then tried this soap again, and I don't know, something in it, made my hands red and itchy.  And then I used this other soap, and my hands went back to amazing again.  I prefer to use soaps that don't have all these weird chemicals or dyes, because the soaps without chemicals or dyes seem to be very good to my hands.  I do not recommend this soap at all."
hand_soap,https://www.amazon.com/dp/B079FV6PRH,18-May-19,Jo Griffith,3,4,"While this is probably decent liquid soap it's not for me. The price is reasonable, it's pretty creamy is non drying on the hands. My biggest issue with it is the fragrance!! It's overwhelming not tolerable for me, admittedly I am sensitive to fragrance so I know there's many people that will enjoy the soap. For me it's bag to the drawing board. I can't technically recommend it."
hand_soap,https://www.amazon.com/dp/B079FV6PRH,20-Mar-21,Amazon Customer,3,,"I bought this to replace an empty dispenser of presumably the same soap. However, the earlier version, which had the same labels and even the same SKU number,  dispensed foam; while this just dispenses a glop of soap gel. And in fact the short video included with the photos shows it dispensing foam. I called Colgate-Palmolive to ask about this, and was told that the formulation was changed in 2019 to a non-foaming formulation. In my opinion, this should be made clear in the description; and the video showing it dispensing foam should be removed or replaced, to avoid the false impression that this dispenses foam."
hand_soap,https://www.amazon.com/dp/B079FV6PRH,15-Dec-20,Teresa Buckingham,5,One,"I have brought this soap for myself, sent some to my mother, and also to my daughter.  It is packaged well. The soap produces a nice lather and has a gentle scent. It leaves your hands feeling smooth. Normally I have to apply lotion after washing my hands, but not after using this aloe soap. Definitely worth the money. Shipped quickly."
hand_soap,https://www.amazon.com/dp/B079FV6PRH,22-Feb-21,Mo Ghonim,5,,While having to wash my hands multiple times a day because of everything that's going on I found out that my hard and getting uncomfortably dry because of the many hand washes throughout the day with the soup I was using. Which results in having to using a moisturizer. This  solves this problem by combining the soup and the moisturizer together in one so now I'm not very worried about my hands getting dry and I am actually more motivated to wash my hands more often.  The package is very hand and has a bargain price in my opinion. I'm very happy with it.
hand_soap,https://www.amazon.com/dp/B079FV6PRH,22-Apr-21,Me,3,One,"Good design!!! You apply pressure to the top,,and a ""squirt"" of liquid stones out the spout!!! Rubbing hands vigorously together creates a ""lather"" that will clean your hands!!! Its an ingenious idea,and I googled it and found the process is known as ""washing your hands""  I recommend it"
hand_soap,https://www.amazon.com/dp/B079FV6PRH,3-Jan-21,Marion b.,5,,"I bought this soap during the covid-19 pandemic. So my choices were not that many, the scent even after  washing it off my hands still remainded on my hands.To the point if i rubbed my eyes they started to itch and burn. After using this soap less about Halfway Gone. It started to make my hands itch like crazy!!!! So I gave over 12 bottles to my sister to try. I told her what happened to me. And then said to my sister hope you have better luck. Needless to say I needed to repurchase a different soap."
hand_soap,https://www.amazon.com/dp/B079FV6PRH,12-Aug-20,Dave,3,2,It’s good soap but the straw doesn’t reach to the bottom so in each of the containers there’s probably at least a couple days worth of soap dispensing that cannot be reached because of the design. Otherwise overall good product.
hand_soap,https://www.amazon.com/dp/B079FV6PRH,28-Jun-20,maddjems,3,One,"The soap is ok, but when I opened the box there was soap covering the outside of the bottles and the inside of box. Out of the 6 bottles, 5 did not have the tops screwed on all the way which caused them to leak in transit. Horrible mess, besides the fact that I paid for 6, but lost probably the equivalent of 1 full bottle. But the soap itself is ok, I just won't order again due to the leakage."
hand_soap,https://www.amazon.com/dp/B079FV6PRH,6-Jul-20,Nick,1,2,"Can't tell if like soap. Came from seller named Quality Photo with so much soap leaking out of the package it got everywhere include on fabric furniture. I don't know how I'm supposed to return it for the refund. Contacted seller, have heard nothing."
hand_soap,https://www.amazon.com/dp/B079FV6PRH,5-Feb-21,Amazon Customer,2,One,"One of the bottles leaked inside/outside of the box, so the the other bottles were covered with the liquid from that soap.  Therefore, I had to wash the soap off of each bottle, which I should not have had to do.  The bottle that leaked was only half full when I received it. Also, as you can see from the picture, the pump on that bottle is broken, which means I will have to take the top off in order to use it, or wait until one of the other ones is empty and then use that top.  I realize this may not be a major issue, however the point is I should have received a full bottle with a pump that actually works, since that is what I paid for! Also the scent is very strong, definitely would not buy again."
hand_soap,https://www.amazon.com/dp/B079FV6PRH,21-Feb-21,Sarah,4,,"Like the headline says, this soap's pretty good, but it's got one major flaw. I'm not sure if it's how the bottle's shaped or something to do with the pump, but once you're nearing the end of the bottle, you're no longer able to get anything out with the pump. To be fair, usually that happens with most things when they're like, nearly empty, but I feel like it happens way too early here, and adding some water doesn't even help much... So yeah, the soap is nice, but the bottle/pump itself has an annoying flaw."
